year,datanum,serial,hhwt,gq,us2000c_serialno,pernum,perwt,us2000c_pnum,us2000c_sex,us2000c_age,us2000c_hispan,us2000c_race1,us2000c_marstat,us2000c_educ,us2000c_inctot
2000,4,662424,100,Households under 1970 definition,3946205,3,100,3,1,6,1,1,5,1,BBBBBBB
2000,4,662530,100,Other group quarters,6415713,1,100,1,1,46,1,1,1,3,24000
2000,4,662634,100,Households under 1970 definition,8454405,1,100,1,1,35,1,1,5,7,12600
2000,4,662735,100,Households under 1970 definition,528124,1,100,1,1,54,1,1,1,13,42000
2000,4,662735,100,Households under 1970 definition,528124,2,100,2,2,52,1,1,1,11,19000
2000,4,662735,100,Households under 1970 definition,528124,3,100,3,1,18,1,1,5,7,3000
2000,4,662946,100,Households under 1970 definition,4109437,1,100,1,1,39,1,1,5,13,-10000
2000,4,662946,100,Households under 1970 definition,4109437,2,100,2,1,42,1,1,5,12,28200
2000,4,663005,100,Households under 1970 definition,4942183,1,100,1,1,48,1,1,1,14,42000
2000,4,663005,100,Households under 1970 definition,4942183,2,100,2,2,47,1,1,1,14,42000
2000,4,663005,100,Households under 1970 definition,4942183,3,100,3,2,15,1,1,5,4,0
2000,4,663005,100,Households under 1970 definition,4942183,4,100,4,1,11,1,1,5,3,BBBBBBB
2000,4,663100,100,Households under 1970 definition,6528248,1,100,1,2,33,1,1,1,14,39500
2000,4,663100,100,Households under 1970 definition,6528248,2,100,2,1,31,1,1,1,13,41000
2000,4,663112,100,Households under 1970 definition,6701216,1,100,1,1,55,1,1,1,13,140000
2000,4,663112,100,Households under 1970 definition,6701216,2,100,2,2,55,1,1,1,13,8000
2000,4,663149,100,Households under 1970 definition,7367941,1,100,1,1,30,1,1,1,11,64000
2000,4,663149,100,Households under 1970 definition,7367941,2,100,2,2,38,1,1,1,10,45000
2000,4,663149,100,Households under 1970 definition,7367941,3,100,3,1,10,1,1,5,2,BBBBBBB
2000,4,663157,100,Households under 1970 definition,7620371,1,100,1,1,41,1,1,3,11,125000
2000,4,663200,100,Households under 1970 definition,8379550,1,100,1,1,54,1,1,1,14,326000
2000,4,663200,100,Households under 1970 definition,8379550,2,100,2,2,53,1,1,1,13,7000
2000,4,663274,100,Households under 1970 definition,9736967,1,100,1,1,43,1,1,1,13,71250
2000,4,663274,100,Households under 1970 definition,9736967,2,100,2,2,43,1,1,1,11,64000
2000,4,663274,100,Households under 1970 definition,9736967,3,100,3,2,21,1,1,5,11,2000
2000,4,663274,100,Households under 1970 definition,9736967,4,100,4,2,17,1,1,5,7,2000
2000,4,663337,100,Households under 1970 definition,767488,1,100,1,1,25,1,1,1,13,25600
2000,4,663337,100,Households under 1970 definition,767488,2,100,2,2,23,1,1,1,13,17200
2000,4,663416,100,Households under 1970 definition,2026017,1,100,1,1,82,1,1,1,14,18300
2000,4,663416,100,Households under 1970 definition,2026017,2,100,2,2,81,1,1,1,12,44000
2000,4,663625,100,Households under 1970 definition,4989035,1,100,1,1,40,1,1,1,9,35000
2000,4,663625,100,Households under 1970 definition,4989035,2,100,2,2,42,1,1,1,10,15000
2000,4,663698,100,Households under 1970 definition,6115486,1,100,1,1,44,1,1,1,13,40000
2000,4,663698,100,Households under 1970 definition,6115486,2,100,2,2,41,1,1,1,13,20000
2000,4,663698,100,Households under 1970 definition,6115486,3,100,3,1,13,1,1,5,4,BBBBBBB
2000,4,663698,100,Households under 1970 definition,6115486,4,100,4,1,13,1,1,5,4,BBBBBBB
2000,4,663840,100,Households under 1970 definition,8416791,1,100,1,1,23,1,1,5,11,2200
2000,4,663840,100,Households under 1970 definition,8416791,2,100,2,1,25,1,1,3,11,40000
2000,4,663859,100,Households under 1970 definition,8729395,1,100,1,1,58,1,1,1,9,61800
2000,4,663859,100,Households under 1970 definition,8729395,2,100,2,2,59,1,1,1,9,22000
2000,4,663885,100,Households under 1970 definition,9090922,1,100,1,1,49,24,1,1,14,176000
2000,4,663885,100,Households under 1970 definition,9090922,2,100,2,2,42,1,1,1,14,21000
2000,4,664019,100,Households under 1970 definition,1264436,1,100,1,2,34,2,1,1,4,0
2000,4,664019,100,Households under 1970 definition,1264436,2,100,2,1,35,2,1,1,5,10000
2000,4,664019,100,Households under 1970 definition,1264436,3,100,3,2,14,2,1,5,4,BBBBBBB
2000,4,664019,100,Households under 1970 definition,1264436,4,100,4,1,16,2,1,5,7,0
2000,4,664019,100,Households under 1970 definition,1264436,5,100,5,1,37,2,1,1,5,10500
2000,4,664121,100,Households under 1970 definition,3314252,1,100,1,1,60,1,1,1,5,0
2000,4,664128,100,Households under 1970 definition,3478590,1,100,1,2,35,1,1,1,9,20500
2000,4,664128,100,Households under 1970 definition,3478590,2,100,2,1,26,1,1,1,7,20000
2000,4,664128,100,Households under 1970 definition,3478590,3,100,3,2,11,1,1,5,3,BBBBBBB
2000,4,664196,100,Households under 1970 definition,4524774,1,100,1,1,52,1,1,1,9,55000
2000,4,664196,100,Households under 1970 definition,4524774,2,100,2,2,44,1,1,1,9,23100
2000,4,664196,100,Households under 1970 definition,4524774,3,100,3,2,16,1,1,5,6,1400
2000,4,664196,100,Households under 1970 definition,4524774,4,100,4,1,14,1,1,5,4,BBBBBBB
2000,4,664344,100,Households under 1970 definition,7133684,1,100,1,2,38,1,1,1,9,20000
2000,4,664344,100,Households under 1970 definition,7133684,2,100,2,1,29,1,1,1,9,20000
2000,4,664344,100,Households under 1970 definition,7133684,3,100,3,2,23,1,1,5,10,15850
2000,4,664344,100,Households under 1970 definition,7133684,4,100,4,1,2,1,1,5,0,BBBBBBB
2000,4,664419,100,Households under 1970 definition,8400186,1,100,1,1,42,2,8,1,4,11900
2000,4,664419,100,Households under 1970 definition,8400186,2,100,2,2,36,2,8,1,3,0
2000,4,664419,100,Households under 1970 definition,8400186,3,100,3,2,16,24,8,5,6,0
2000,4,664419,100,Households under 1970 definition,8400186,4,100,4,2,12,2,8,5,2,BBBBBBB
2000,4,664419,100,Households under 1970 definition,8400186,5,100,5,2,20,2,8,5,4,5000
2000,4,664419,100,Households under 1970 definition,8400186,6,100,6,2,3,2,8,5,1,BBBBBBB
2000,4,664430,100,Households under 1970 definition,8664679,1,100,1,1,24,1,1,5,5,20000
2000,4,664430,100,Households under 1970 definition,8664679,2,100,2,1,27,1,1,5,9,40000
2000,4,664594,100,Households under 1970 definition,1808832,1,100,1,2,20,1,1,3,4,3830
2000,4,664594,100,Households under 1970 definition,1808832,2,100,2,1,4,2,9,5,1,BBBBBBB
2000,4,664594,100,Households under 1970 definition,1808832,3,100,3,2,23,1,1,5,9,21000
2000,4,664647,100,Households under 1970 definition,2826822,1,100,1,1,38,1,1,3,7,10000
2000,4,664742,100,Households under 1970 definition,4837533,1,100,1,1,46,1,1,1,12,34000
2000,4,664742,100,Households under 1970 definition,4837533,2,100,2,2,52,1,1,1,11,43000
2000,4,664926,100,Households under 1970 definition,8405943,1,100,1,2,77,1,1,2,4,9000
2000,4,665049,100,Households under 1970 definition,586632,1,100,1,2,46,1,2,1,12,23000
2000,4,665049,100,Households under 1970 definition,586632,2,100,2,1,50,1,2,1,9,20000
2000,4,665204,100,Households under 1970 definition,3102954,1,100,1,2,79,1,1,2,3,10300
2000,4,665248,100,Households under 1970 definition,3705631,1,100,1,1,49,1,1,1,9,35470
2000,4,665248,100,Households under 1970 definition,3705631,2,100,2,2,44,1,1,1,9,14200
2000,4,665386,100,Households under 1970 definition,5783273,1,100,1,1,37,1,1,3,9,31400
2000,4,665568,100,Households under 1970 definition,8673241,1,100,1,2,39,1,1,5,9,20300
2000,4,665619,100,Households under 1970 definition,9422949,1,100,1,1,38,1,2,3,10,16000
2000,4,665619,100,Households under 1970 definition,9422949,2,100,2,1,11,1,2,5,3,BBBBBBB
2000,4,665868,100,Households under 1970 definition,3504513,1,100,1,1,46,1,1,1,14,45000
2000,4,665868,100,Households under 1970 definition,3504513,2,100,2,2,50,1,1,1,14,600
2000,4,665868,100,Households under 1970 definition,3504513,3,100,3,1,4,1,1,5,1,BBBBBBB
2000,4,666011,100,Households under 1970 definition,5959248,1,100,1,1,44,1,2,1,9,25000
2000,4,666011,100,Households under 1970 definition,5959248,2,100,2,2,48,1,2,1,9,12000
2000,4,666011,100,Households under 1970 definition,5959248,3,100,3,2,28,1,2,5,10,16000
2000,4,666011,100,Households under 1970 definition,5959248,4,100,4,2,9,1,2,5,2,BBBBBBB
2000,4,666011,100,Households under 1970 definition,5959248,5,100,5,2,6,1,2,5,2,BBBBBBB
2000,4,666011,100,Households under 1970 definition,5959248,6,100,6,1,2,1,2,5,0,BBBBBBB
2000,4,666092,100,Households under 1970 definition,7336338,1,100,1,1,24,24,8,5,1,24000
2000,4,666092,100,Households under 1970 definition,7336338,2,100,2,1,27,24,8,5,9,24000
2000,4,666092,100,Households under 1970 definition,7336338,3,100,3,1,22,24,8,5,5,24000
2000,4,666323,100,Households under 1970 definition,1228465,1,100,1,2,49,1,2,2,12,26000
2000,4,666323,100,Households under 1970 definition,1228465,2,100,2,2,20,1,2,5,11,0
2000,4,666328,100,Households under 1970 definition,1330302,1,100,1,1,34,1,2,5,9,7000
2000,4,666328,100,Households under 1970 definition,1330302,2,100,2,1,28,1,2,5,9,4000
2000,4,666328,100,Households under 1970 definition,1330302,3,100,3,1,28,1,2,5,9,0
2000,4,666341,100,Households under 1970 definition,1567088,1,100,1,2,29,1,2,5,13,30100
2000,4,666410,100,Households under 1970 definition,2886515,1,100,1,1,22,1,2,5,11,8000
2000,4,666587,100,Group quarters--Institutions,6527920,1,100,1,1,89,1,2,1,11,7800
2000,4,666761,100,Households under 1970 definition,9596094,1,100,1,1,42,2,8,1,1,9000
2000,4,666761,100,Households under 1970 definition,9596094,2,100,2,2,41,2,8,1,3,3800
2000,4,666761,100,Households under 1970 definition,9596094,3,100,3,1,25,2,8,1,1,17000
2000,4,666761,100,Households under 1970 definition,9596094,4,100,4,1,52,2,8,1,3,7500
2000,4,666761,100,Households under 1970 definition,9596094,5,100,5,1,9,2,8,5,1,BBBBBBB
2000,4,666761,100,Households under 1970 definition,9596094,6,100,6,1,19,2,8,5,3,0
2000,4,666915,100,Households under 1970 definition,2269568,1,100,1,1,31,1,1,1,13,30800
2000,4,666915,100,Households under 1970 definition,2269568,2,100,2,2,31,1,1,1,13,49000
2000,4,667118,100,Households under 1970 definition,5749658,1,100,1,1,75,1,1,1,11,44700
2000,4,667118,100,Households under 1970 definition,5749658,2,100,2,2,73,1,1,1,10,22000
2000,4,667165,100,Households under 1970 definition,6483131,1,100,1,1,77,1,1,1,5,3400
2000,4,667165,100,Households under 1970 definition,6483131,2,100,2,2,76,1,1,1,5,6200
2000,4,667403,100,Households under 1970 definition,437502,1,100,1,1,47,1,1,1,13,89060
2000,4,667403,100,Households under 1970 definition,437502,2,100,2,2,47,1,1,1,11,7600
2000,4,667403,100,Households under 1970 definition,437502,3,100,3,2,18,1,1,5,7,1600
2000,4,667403,100,Households under 1970 definition,437502,4,100,4,1,13,1,1,5,3,BBBBBBB
2000,4,667403,100,Households under 1970 definition,437502,5,100,5,1,6,1,1,5,2,BBBBBBB
2000,4,667421,100,Households under 1970 definition,635121,1,100,1,2,54,1,2,3,9,26600
2000,4,667421,100,Households under 1970 definition,635121,2,100,2,1,13,1,2,5,5,BBBBBBB
2000,4,667497,100,Households under 1970 definition,1559679,1,100,1,1,29,1,6,1,14,40000
2000,4,667497,100,Households under 1970 definition,1559679,2,100,2,2,20,1,6,1,8,0
2000,4,667523,100,Households under 1970 definition,1821547,1,100,1,2,57,1,1,3,13,26000
2000,4,667621,100,Households under 1970 definition,2957128,1,100,1,1,53,1,1,1,14,77020
2000,4,667621,100,Households under 1970 definition,2957128,2,100,2,2,48,1,1,1,11,25000
2000,4,667621,100,Households under 1970 definition,2957128,3,100,3,1,14,1,1,5,4,BBBBBBB
2000,4,667739,100,Households under 1970 definition,4325359,1,100,1,2,33,1,1,1,9,20000
2000,4,667739,100,Households under 1970 definition,4325359,2,100,2,1,22,1,1,1,11,22230
2000,4,667853,100,Households under 1970 definition,5782638,1,100,1,1,37,1,2,2,6,28000
2000,4,667853,100,Households under 1970 definition,5782638,2,100,2,2,36,1,2,5,7,0
2000,4,668014,100,Households under 1970 definition,7716933,1,100,1,1,33,1,1,1,13,41000
2000,4,668014,100,Households under 1970 definition,7716933,2,100,2,2,35,1,1,1,9,39000
2000,4,668014,100,Households under 1970 definition,7716933,3,100,3,1,5,1,1,5,2,BBBBBBB
2000,4,668206,100,Other group quarters,138033,1,100,1,1,19,1,1,5,10,16000
2000,4,668401,100,Households under 1970 definition,2447008,1,100,1,1,30,1,1,1,13,15000
2000,4,668401,100,Households under 1970 definition,2447008,2,100,2,2,29,1,1,1,13,3000
2000,4,668401,100,Households under 1970 definition,2447008,3,100,3,2,4,1,1,5,1,BBBBBBB
2000,4,668484,100,Other group quarters,3350530,1,100,1,2,21,1,1,5,11,0
2000,4,668988,100,Households under 1970 definition,8784505,1,100,1,2,73,1,1,2,14,41700
2000,4,669254,100,Households under 1970 definition,2941413,1,100,1,2,62,1,1,1,9,22120
2000,4,669254,100,Households under 1970 definition,2941413,2,100,2,1,31,1,1,1,6,0
2000,4,669254,100,Households under 1970 definition,2941413,3,100,3,2,42,1,1,3,9,4800
2000,4,669340,100,Households under 1970 definition,4586305,1,100,1,1,41,1,1,3,8,32000
2000,4,669340,100,Households under 1970 definition,4586305,2,100,2,1,44,1,1,3,9,45000
2000,4,669368,100,Households under 1970 definition,5136691,1,100,1,2,83,1,1,2,6,17100
2000,4,669468,100,Households under 1970 definition,7065501,1,100,1,1,41,1,1,1,13,70000
2000,4,669468,100,Households under 1970 definition,7065501,2,100,2,2,40,1,1,1,13,22100
2000,4,669468,100,Households under 1970 definition,7065501,3,100,3,1,12,1,1,5,3,BBBBBBB
2000,4,669468,100,Households under 1970 definition,7065501,4,100,4,1,4,1,1,5,2,BBBBBBB
2000,4,669554,100,Households under 1970 definition,8585353,1,100,1,1,42,1,1,3,14,116280
2000,4,669554,100,Households under 1970 definition,8585353,2,100,2,1,10,1,1,5,2,BBBBBBB
2000,4,669681,100,Households under 1970 definition,1015648,1,100,1,1,50,1,1,1,7,30000
2000,4,669681,100,Households under 1970 definition,1015648,2,100,2,2,47,1,1,1,13,25000
2000,4,669681,100,Households under 1970 definition,1015648,3,100,3,2,23,1,1,5,11,0
2000,4,669681,100,Households under 1970 definition,1015648,4,100,4,1,15,1,1,5,6,0
2000,4,669696,100,Households under 1970 definition,1281154,1,100,1,2,51,1,1,4,13,37800
2000,4,669696,100,Households under 1970 definition,1281154,2,100,2,2,16,1,1,5,5,0
2000,4,669696,100,Households under 1970 definition,1281154,3,100,3,1,15,1,1,5,6,0
2000,4,669725,100,Households under 1970 definition,1971300,1,100,1,1,69,1,1,1,7,11600
2000,4,669725,100,Households under 1970 definition,1971300,2,100,2,2,68,1,1,1,6,3300
2000,4,669807,100,Households under 1970 definition,3333478,1,100,1,1,38,1,1,1,9,75000
2000,4,669807,100,Households under 1970 definition,3333478,2,100,2,2,36,1,1,1,9,28800
2000,4,669807,100,Households under 1970 definition,3333478,3,100,3,1,14,1,1,5,5,BBBBBBB
2000,4,669810,100,Households under 1970 definition,3414447,1,100,1,2,58,1,2,1,6,670
2000,4,669810,100,Households under 1970 definition,3414447,2,100,2,1,53,1,2,1,4,0
2000,4,669810,100,Households under 1970 definition,3414447,3,100,3,1,18,1,2,5,4,0
2000,4,669810,100,Households under 1970 definition,3414447,4,100,4,1,10,1,2,5,2,BBBBBBB
2000,4,669810,100,Households under 1970 definition,3414447,5,100,5,1,23,1,2,5,9,0
2000,4,669810,100,Households under 1970 definition,3414447,6,100,6,2,25,1,2,5,9,0
2000,4,670098,100,Households under 1970 definition,8637626,1,100,1,1,45,1,1,1,14,46000
2000,4,670098,100,Households under 1970 definition,8637626,2,100,2,2,44,1,1,1,16,9500
2000,4,670098,100,Households under 1970 definition,8637626,3,100,3,2,11,1,1,5,2,BBBBBBB
2000,4,670098,100,Households under 1970 definition,8637626,4,100,4,1,6,1,1,5,2,BBBBBBB
2000,4,670210,100,Households under 1970 definition,762059,1,100,1,1,40,3,8,1,11,40000
2000,4,670210,100,Households under 1970 definition,762059,2,100,2,2,38,3,8,1,4,0
2000,4,670210,100,Households under 1970 definition,762059,3,100,3,2,18,3,8,5,1,0
2000,4,670210,100,Households under 1970 definition,762059,4,100,4,2,15,3,8,5,3,0
2000,4,670210,100,Households under 1970 definition,762059,5,100,5,2,11,3,8,5,2,BBBBBBB
2000,4,670210,100,Households under 1970 definition,762059,6,100,6,1,1,3,8,5,0,BBBBBBB
2000,4,670218,100,Group quarters--Institutions,916141,1,100,1,1,38,1,1,1,12,0
2000,4,670311,100,Households under 1970 definition,2853400,1,100,1,2,48,1,2,3,6,1200
2000,4,670311,100,Households under 1970 definition,2853400,2,100,2,1,23,1,2,5,8,15000
2000,4,670311,100,Households under 1970 definition,2853400,3,100,3,1,29,1,2,5,9,25000
2000,4,670334,100,Households under 1970 definition,3226098,1,100,1,1,51,1,5,1,4,32200
2000,4,670334,100,Households under 1970 definition,3226098,2,100,2,2,51,1,5,1,2,6610
2000,4,670753,100,Households under 1970 definition,901521,1,100,1,2,33,1,1,1,13,30000
2000,4,670753,100,Households under 1970 definition,901521,2,100,2,1,27,1,1,1,13,43000
2000,4,670753,100,Households under 1970 definition,901521,3,100,3,2,3,1,1,5,1,BBBBBBB
2000,4,670765,100,Households under 1970 definition,992526,1,100,1,1,36,1,1,3,10,9600
2000,4,670765,100,Households under 1970 definition,992526,2,100,2,1,13,1,1,5,4,BBBBBBB
2000,4,670765,100,Households under 1970 definition,992526,3,100,3,1,11,1,1,5,2,BBBBBBB
2000,4,670765,100,Households under 1970 definition,992526,4,100,4,2,33,1,1,3,10,30000
2000,4,670765,100,Households under 1970 definition,992526,5,100,5,2,14,1,1,5,4,BBBBBBB
2000,4,670765,100,Households under 1970 definition,992526,6,100,6,2,9,1,1,5,2,BBBBBBB
2000,4,670792,100,Households under 1970 definition,1291191,1,100,1,2,36,1,1,2,9,10300
2000,4,670792,100,Households under 1970 definition,1291191,2,100,2,1,3,1,3,5,1,BBBBBBB
2000,4,670792,100,Households under 1970 definition,1291191,3,100,3,1,14,1,3,5,4,BBBBBBB
2000,4,670792,100,Households under 1970 definition,1291191,4,100,4,2,56,1,1,3,11,75000
2000,4,670978,100,Households under 1970 definition,3531297,1,100,1,2,67,1,1,2,5,26420
2000,4,670978,100,Households under 1970 definition,3531297,2,100,2,1,61,1,1,3,5,56000
2000,4,671209,100,Households under 1970 definition,6067224,1,100,1,1,31,1,2,1,9,22000
2000,4,671209,100,Households under 1970 definition,6067224,2,100,2,2,38,1,1,1,11,10900
2000,4,671209,100,Households under 1970 definition,6067224,3,100,3,2,15,1,9,5,6,0
2000,4,671310,100,Group quarters--Institutions,7227314,1,100,1,1,47,1,2,1,10,0
2000,4,671325,100,Households under 1970 definition,7355100,1,100,1,1,43,1,1,1,9,18000
2000,4,671325,100,Households under 1970 definition,7355100,2,100,2,2,40,1,1,1,12,20000
2000,4,671325,100,Households under 1970 definition,7355100,3,100,3,1,10,1,1,5,2,BBBBBBB
2000,4,671394,100,Households under 1970 definition,8233614,1,100,1,2,75,1,2,2,6,8300
2000,4,671790,100,Households under 1970 definition,3487783,1,100,1,1,37,1,1,1,1,24000
2000,4,671790,100,Households under 1970 definition,3487783,2,100,2,2,36,1,1,1,1,22000
2000,4,671790,100,Households under 1970 definition,3487783,3,100,3,2,17,1,1,5,6,1400
2000,4,671790,100,Households under 1970 definition,3487783,4,100,4,1,14,1,1,5,4,BBBBBBB
2000,4,672645,100,Households under 1970 definition,7306751,1,100,1,1,41,1,1,1,16,125000
2000,4,672645,100,Households under 1970 definition,7306751,2,100,2,2,37,1,1,1,13,-550
2000,4,672645,100,Households under 1970 definition,7306751,3,100,3,1,10,1,1,5,2,BBBBBBB
2000,4,672645,100,Households under 1970 definition,7306751,4,100,4,1,8,1,1,5,2,BBBBBBB
2000,4,672761,100,Households under 1970 definition,9359356,1,100,1,2,19,1,2,5,7,6000
2000,4,672761,100,Households under 1970 definition,9359356,2,100,2,1,2,1,2,5,0,BBBBBBB
2000,4,672888,100,Households under 1970 definition,1903961,1,100,1,1,83,1,1,1,9,59600
2000,4,672888,100,Households under 1970 definition,1903961,2,100,2,2,78,1,1,1,5,4500
2000,4,672971,100,Households under 1970 definition,3452896,1,100,1,1,61,1,1,1,4,0
